Phrase,Time,INF,IF,F,C
this is a very good idea,3.864407,0,0,0,19
reading week is just about here,5.288136,1,0,1,25
our fax number has changed,4.258065,1,0,1,21
thank you for your help,4.56,0,0,0,19
no exchange without a bill,5.176471,0,0,1,22
the early bird gets the worm,4.52459,0,1,1,22
buckle up for safety,4.25,0,0,0,17
this is too much to handle,5.25,0,0,0,21
protect your environment,4.631579,1,1,1,20
world population is growing,4.721311,1,1,1,22
the library is closed today,5.411765,0,0,1,23
Mary had a little lamb,4.8,0,0,0,18
teaching services will help,5.142857,1,1,0,22
we accept personal checks,5.5,0,1,0,21
this is a non profit organization,6.72,1,1,0,26
user friendly interface,5.6,0,0,1,21
healthy food is good for you,4.6,1,1,0,21
hands on experience with a job,5.0,1,0,1,24
this watch is too expensive,4.3125,0,1,0,22
the postal service is very slow,5.032258,0,1,0,25
communicate through email,6.133333,1,1,1,21
the capital of our nation,5.142857,0,1,0,20
travel at the speed of light,4.52459,0,0,1,23
I do not fully agree with you,5.207547,0,0,0,23
gas bills are sent monthly,4.551724,0,0,0,22
earth quakes are predictable,5.357143,0,1,1,24
life is but a dream,4.0,0,0,0,15
take it to the recycling depot,5.263158,0,1,0,24
sent this by registered mail,5.647059,0,1,1,23
fall is my favorite season,4.981132,1,0,1,21
a fox is a very smart animal,5.176471,0,1,0,21
the kids are very excited,5.6,0,0,0,21
parking lot is full of trucks,6.26087,0,0,1,24
my bike has a flat tire,4.595745,0,0,0,18
do not walk too quickly,4.56,0,0,0,19
a duck quacks to ask for food,4.380952,0,1,1,22
limited warranty of two years,6.521739,0,1,0,24
the four seasons will come,4.327869,1,0,0,21
the sun rises in the east,4.067797,1,0,0,19
it is very windy today,3.483871,0,0,0,18
do not worry about this,3.931034,0,0,0,19
dashing through the snow,4.581818,0,0,0,21
want to join us for lunch,3.75,1,0,1,19
stay away from strangers,4.421053,0,0,1,21
accompanied by an adult,4.210526,0,1,0,19
see you later alligator,5.333333,1,1,1,18
make my day you sucker,3.857143,0,0,0,18
I can play much better now,4.064516,0,0,0,21
she wears too much makeup,5.6,0,0,1,21
my bare face in the wind,4.384615,0,0,0,19
batman wears a cape,3.84,0,0,0,16
I hate baking pies,3.103448,0,0,0,15
lydia wants to go home,3.789474,0,0,0,18
win first prize in the contest,4.615385,0,1,0,24
freud wrote of the ego,4.235294,0,0,0,18
I do not care if you do that,4.271186,1,0,1,20
always cover all the bases,4.327869,1,1,1,20
nobody cares anymore,3.483871,0,0,0,18
can we play cards tonight,4.131148,1,1,0,19
get rid of that immediately,4.52459,1,0,0,22
I watched blazing saddles,4.8,1,0,0,21
the sum of the parts,3.490909,0,0,0,16
they love to yap about nothing,6.382979,1,1,0,23
peek out the window,3.692308,0,0,0,16
be home before midnight,4.615385,1,0,1,19
he played a pimp in that movie,4.5,1,0,1,23
I skimmed through your proposal,6.612245,0,1,0,26
he was wearing a sweatshirt,5.52,0,1,1,22
no more war no more bloodshed,5.142857,1,1,1,22
toss the ball around,3.138462,0,0,0,17
I will meet you at noon,3.428571,0,0,0,18
I want to hold your hand,4.301887,0,0,0,19
the children are playing,4.344828,0,0,0,21
superman never wore a mask,4.061538,1,1,1,20
I listen to the tape everyday,5.877551,0,1,1,23
he is shouting loudly,4.8,0,0,0,18
correct your diction immediately,6.0,1,1,0,27
seasoned golfers love the game,6.24,0,1,1,25
he cooled off after she left,5.632653,1,1,1,21
my dog sheds his hair,3.290323,0,0,0,17
join us on the patio,3.310345,0,0,0,16
these cookies are so amazing,4.881356,1,1,0,22
I can still feel your presence,6.521739,0,1,0,24
the dog will bite you,3.709091,0,0,0,17
a most ridiculous thing,4.8,0,1,0,19
where did you get that tie,3.9375,1,1,0,19
what a lovely red jacket,5.106383,1,1,0,18
do you like to shop on Sunday,4.6,0,0,0,23
I spilled coffee on the carpet,6.666667,0,1,0,24
the largest of the five oceans,6.382979,0,1,1,24
shall we play a round of cards,5.647059,1,0,1,23
olympic athletes use drugs,4.52459,0,0,0,23
my mother makes good cookies,5.647059,1,0,1,23
do a good deed to someone,3.809524,0,1,1,19
quick there is someone knocking,5.491525,1,1,1,25
flashing red light means stop,6.0,1,0,1,24
sprawling subdivisions are bad,7.2,0,0,1,27
where did I leave my glasses,4.758621,1,1,0,21
on the way to the cottage,3.809524,0,1,0,19
a lot of chlorine in the water,6.0,0,1,0,23
do not drink the water,3.789474,0,0,0,18
my car always breaks in the winter,6.109091,1,0,0,27
santa claus got stuck,4.8,0,0,0,18
public transit is much faster,6.0,0,1,0,24
zero in on the facts,3.490909,0,0,0,16
make up a few more phrases,5.361702,0,0,1,21
my fingers are very cold,5.333333,0,1,0,19
rain rain go away,3.574468,0,0,0,14
bad for the environment,5.217391,0,1,0,19
universities are too expensive,5.0625,1,0,1,26
the price of gas is high,4.145455,0,0,0,19
the winner of the race,4.8,0,0,0,18
we drive on parkways,3.777778,0,0,0,17
we park in driveways,3.138462,0,0,0,17
go out for some pizza and beer,5.877551,0,0,0,24
effort is what it will take,5.617021,0,1,1,21
where can my little dog be,4.754717,0,1,0,20
if you were not so stupid,4.444444,1,0,1,19
not quite so smart as you think,6.382979,0,0,0,25
do you like to go camping,4.705882,1,0,1,19
this person is a disaster,5.6,1,1,0,19
the imagination of the nation,5.172414,1,1,1,23
universally understood to be wrong,7.2,1,0,1,29
listen to five hours of opera,6.4,1,1,1,22
an occasional taste of chocolate,6.0,1,1,0,26
victims deserve more redress,4.615385,0,1,1,24
the protesters blocked all traffic,6.315789,0,1,0,29
the acceptance speech was boring,7.466667,0,1,1,27
work hard to reach the summit,5.647059,0,1,0,23
a little encouragement is needed,5.169231,1,1,0,26
stiff penalty for staying out late,5.52381,0,0,1,29
the pen is mightier than the sword,6.109091,0,1,1,27
exceed the maximum speed limit,5.777778,1,1,1,24
in sharp contrast to your words,4.952381,1,1,1,24
this leather jacket is too warm,5.777778,1,0,1,25
consequences of a wrong turn,5.647059,0,0,0,24
this mission statement is baloney,7.733333,1,1,0,27
you will loose your voice,5.25,0,1,1,20
every apple from every tree,4.758621,0,1,1,22
are you sure you want this,5.04,0,1,0,20
the fourth edition was better,6.122449,1,0,1,24
this system of taxation,3.934426,0,0,0,20
beautiful paintings in the gallery,5.538462,1,0,1,29
a yard is almost as long as a meter,4.984615,1,1,0,25
we missed your birthday,5.217391,1,0,1,19
coalition governments never work,6.823529,1,1,0,27
destruction of the rain forest,6.0,0,0,0,26
I like to play tennis,4.340426,0,0,0,17
acutely aware of her good looks,4.8,1,1,0,24
you want to eat your cake,3.692308,0,1,1,19
machinery is too complicated,6.122449,0,0,1,25
a glance in the right direction,5.032258,0,0,0,26
I just cannot figure this out,4.571429,1,0,0,23
please follow the guidelines,6.0,1,0,0,24
an airport is a very busy place,5.084746,1,0,0,24
mystery of the lost lagoon,4.4,0,0,1,22
is there any indication of this,6.782609,0,0,0,26
the chamber makes important decisions,6.092308,0,1,1,32
this phenomenon will never occur,5.419355,1,0,0,27
obligations must be met first,5.172414,0,1,0,24
valid until the end of the year,5.882353,1,0,1,24
file all complaints in writing,5.571429,0,0,0,26
tickets are very expensive,4.6,0,0,1,23
a picture is worth many words,5.052632,1,1,1,22
this camera takes nice photographs,5.806452,1,1,0,28
it looks like a shack,3.238095,0,0,0,17
the dog buried the bone,3.931034,0,0,0,19
the daring young man,4.434783,0,0,0,17
this equation is too complicated,6.222222,0,1,0,27
express delivery is very fast,4.615385,1,0,0,24
I will put on my glasses,3.507692,0,0,0,19
a touchdown in the last minute,5.555556,1,1,0,23
the treasury department is broke,6.857143,1,1,1,26
a good response to the question,4.875,0,1,1,25
well connected with people,5.411765,1,0,0,22
the bathroom is good for reading,5.491525,0,0,0,27
the generation gap gets wider,6.122449,1,1,1,23
chemical spill took forever,4.430769,0,1,1,23
prepare for the exam in advance,5.571429,1,1,0,24
interesting observation was made,5.612903,0,0,1,29
bank transaction was not registered,6.763636,1,1,0,29
your etiquette needs some work,5.571429,0,1,1,25
we better investigate this,4.451613,0,0,0,23
stability of the nation,4.8,1,0,1,19
house with new electrical panel,6.75,1,1,0,25
our silver anniversary is coming,5.169231,1,0,0,27
the presidential suite is very busy,7.5,0,1,1,29
the punishment should fit the crime,6.666667,0,0,0,30
sharp cheese keeps the mind sharp,6.339623,1,0,0,27
the registration period is over,5.890909,0,1,1,26
you have my sympathy,3.849057,0,0,0,17
the objective of the exercise,6.521739,0,0,0,25
historic meeting without a result,6.0,1,1,1,27
very reluctant to enter,5.217391,0,1,1,19
good at addition and subtraction,6.109091,0,1,0,27
six daughters and seven sons,6.4,0,1,0,23
a thoroughly disgusting thing to say,5.904762,0,0,1,31
sign the withdrawal slip,4.5,0,0,0,21
relations are very strained,5.142857,1,1,0,22
the minimum amount of time,5.617021,1,1,0,20
a very traditional way to dress,5.114754,1,0,1,25
the aspirations of a nation,5.87234,1,1,1,21
medieval times were very hard,6.0,1,0,0,24
a security force of eight thousand,7.102041,1,0,1,28
there are winners and losers,4.881356,0,1,0,23
the voters turfed him out,4.581818,0,0,1,21
pay off a mortgage for a house,5.647059,1,0,1,23
the collapse of the Roman empire,5.684211,0,1,0,26
did you see that spectacular explosion,8.8,1,1,0,31
keep receipts for all your expenses,6.428571,0,0,1,30
the assault took six months,4.451613,0,0,1,23
get your priorities in order,4.5,1,0,1,23
traveling requires a lot of fuel,5.785714,1,0,1,26
longer than a football field,5.877551,1,1,1,22
a good joke deserves a good laugh,4.984615,0,1,1,26
the union will go on strike,4.327869,0,0,1,22
never mix religion and politics,6.893617,1,0,1,26
interactions between men and women,7.659574,0,0,0,30
where did you get such a silly idea,7.304348,1,0,1,27
it should be sunny tomorrow,5.111111,1,1,1,21
a psychiatrist will help you,4.721311,0,0,1,24
you should visit to a doctor,5.207547,0,1,1,22
you must make an appointment,5.142857,1,1,0,22
the fax machine is broken,4.2,0,0,1,21
players must know all the rules,5.571429,0,0,1,26
a dog is the best friend of a man,5.357143,0,0,1,25
would you like to come to my house,6.75,0,1,1,26
February has an extra day,4.0,1,1,0,19
do not feel too bad about it,4.125,0,0,1,22
this library has many books,5.75,0,1,0,22
construction makes traveling difficult,8.076923,1,1,0,33
he called seven times,3.428571,0,0,0,18
that is a very odd question,5.73913,0,0,0,22
a feeling of complete exasperation,6.792453,0,1,0,29
we must redouble our efforts,5.052632,1,0,0,23
no kissing in the library,3.9375,1,1,1,19
that agreement is rife with problems,5.904762,0,0,0,31
vote according to your conscience,6.566038,1,0,1,28
my favourite sport is racketball,6.339623,0,0,1,28
sad to hear that news,3.238095,0,0,0,17
the gun discharged by accident,6.24,0,0,1,26
one of the poorest nations,5.28,1,0,0,21
the algorithm is too complicated,7.304348,1,0,0,27
your presentation was inspiring,7.0,1,1,1,26
that land is owned by the government,8.0,0,0,1,30
burglars never leave their business card,6.774194,1,1,0,33
the fire blazed all weekend,4.380952,0,0,1,23
if diplomacy does not work,4.551724,1,0,1,21
please keep this confidential,4.8,0,0,0,26
the rationale behind the decision,5.4375,1,0,0,28
the cat has a pleasant temperament,6.566038,0,1,1,28
our housekeeper does a thorough job,6.101695,0,1,1,29
her majesty visited our country,5.142857,1,0,1,26
handicapped persons need consideration,6.885246,1,0,0,34
these barracks are big enough,6.25,1,1,1,23
sing the gospel and the blues,6.0,1,0,0,23
he underwent triple bypass surgery,6.792453,0,1,1,29
the hopes of a new organization,6.933333,0,0,1,26
peering through a small hole,5.333333,0,0,0,24
rapidly running short on words,5.114754,0,1,1,25
it is difficult to concentrate,5.37931,0,1,0,25
give me one spoonful of coffee,4.918033,0,1,0,24
two or three cups of coffee,4.474576,0,0,0,22
just like it says on the can,4.631579,0,1,0,21
companies announce a merger,5.877551,1,0,1,23
electric cars need big fuel cells,5.894737,0,0,1,28
the plug does not fit the socket,5.672727,1,0,0,25
drugs should be avoided,5.106383,0,1,0,19
the most beautiful sunset,4.125,1,0,0,21
we dine out on the weekends,4.327869,0,0,1,22
get aboard the ship is leaving,5.357143,1,1,1,23
the water was monitored daily,5.172414,0,1,1,24
he watched in astonishment,5.111111,0,0,0,23
a big scratch on the tabletop,6.12766,0,0,1,24
salesmen must make their monthly quota,8.608696,0,0,0,33
saving that child was an heroic effort,8.170213,1,1,1,30
granite is the hardest of all rocks,7.404255,1,0,1,28
bring the offenders to justice,5.288136,1,0,1,25
every Saturday he folds the laundry,8.0,0,1,0,29
careless driving results in a fine,6.0,0,0,1,29
microscopes make small things look big,6.1875,1,0,1,32
a coupon for a free sample,4.2,0,0,1,21
fine but only in moderation,5.111111,1,1,0,21
a subject one can really enjoy,5.454545,1,1,1,23
important for political parties,7.0,1,0,0,27
that sticker needs to be validated,7.102041,0,1,1,28
the fire raged for an entire month,6.72,0,0,0,28
one never takes too many precautions,6.888889,1,1,1,29
we have enough witnesses,5.25,1,1,1,19
labour unions know how to organize,5.612903,0,1,1,28
people blow their horn a lot,5.87234,1,0,0,22
a correction had to be published,6.352941,1,0,0,26
I like baroque and classical music,7.733333,1,1,0,27
the proprietor was unavailable,5.785714,1,0,0,26
be discreet about your meeting,5.886792,1,0,0,25
meet tomorrow in the lavatory,4.615385,1,1,0,23
suburbs are sprawling up everywhere,6.0,1,0,0,30
shivering is one way to keep warm,5.311475,1,0,1,26
dolphins leap high out of the water,5.704918,1,0,1,28
try to enjoy your maternity leave,5.694915,0,1,1,27
the ventilation system is broken,5.25,1,0,1,27
dinosaurs have been extinct for ages,7.153846,0,1,1,30
an inefficient way to heat a house,5.508197,0,0,1,28
the bus was very crowded,4.363636,1,1,1,18
an injustice is committed every day,7.2,0,1,0,29
the coronation was very exciting,5.6,0,1,0,27
look in the syllabus for the course,7.102041,1,0,1,28
rectangular objects have four sides,7.44,0,0,1,31
prescription drugs require a note,6.96,0,1,0,28
the insulation is not working,4.761905,1,0,0,24
nothing finer than discovering a treasure,9.0,1,0,0,35
our life expectancy has increased,6.566038,0,1,0,28
the cream rises to the top,4.131148,0,0,1,21
the high waves will swamp us,4.758621,1,1,1,21
the treasurer must balance her books,6.2,1,0,1,30
completely sold out of that,4.380952,0,1,1,22
the location of the crime,4.5,1,1,0,19
the chancellor was very boring,5.777778,0,1,1,25
the accident scene is a shrine for fans,6.508475,0,0,0,32
a tumor is OK provided it is benign,5.508197,1,0,0,27
please take a bath this month,5.142857,1,1,1,22
rent is paid at the beginning of the month,8.5,1,0,0,33
for murder you get a long prison sentence,9.066667,1,1,0,32
a much higher risk of getting cancer,5.625,0,1,0,29
quit while you are ahead,5.106383,1,0,0,19
knee bone is connected to the thigh bone,8.25,0,1,1,32
safe to walk the streets in the evening,7.384615,1,0,0,31
luckily my wallet was found,4.6,1,0,1,22
one hour is allotted for questions,6.692308,1,1,0,27
so you think you deserve a raise,4.952381,1,1,0,24
they watched the entire movie,5.263158,0,1,1,24
good jobs for those with education,7.25,1,0,1,28
jumping right out of the water,6.122449,1,0,0,24
the trains are always late,4.474576,0,1,1,21
sit at the front of the bus,5.478261,1,0,1,20
do you prefer a window seat,4.8,0,1,0,21
the food at this restaurant,4.928571,0,1,1,22
Canada has ten provinces,4.421053,1,0,1,20
the elevator door appears to be stuck,6.305085,1,0,0,30
raindrops keep falling on my head,6.339623,1,0,1,27
spill coffee on the carpet,5.176471,1,0,0,21
an excellent way to communicate,4.984615,1,1,1,25
with each step forward,3.677419,0,0,0,19
faster than a speeding bullet,6.666667,1,0,1,24
wishful thinking is fine,4.0,1,1,1,19
nothing wrong with his style,5.877551,1,1,0,22
arguing with the boss is futile,5.032258,0,0,0,26
taking the train is usually faster,7.565217,0,0,0,29
what goes up must come down,4.8,0,0,0,22
be persistent to win a strike,4.8,1,1,1,22
presidents drive expensive cars,6.222222,0,0,1,28
the stock exchange dipped,4.258065,0,1,0,21
why do you ask silly questions,5.172414,0,1,0,24
that is a very nasty cut,4.0,0,0,0,19
what to do when the oil runs dry,5.555556,0,0,0,25
learn to walk before you run,5.111111,0,0,1,23
insurance is important for bad drivers,7.071429,1,0,0,32
traveling to conferences is fun,5.142857,1,0,0,26
do you get nervous when you speak,5.142857,0,1,1,26
pumping helps if the roads are slippery,6.092308,1,0,1,32
parking tickets can be challenged,7.565217,1,1,0,27
apartments are too expensive,5.882353,0,0,0,25
find a nearby parking spot,4.125,0,1,0,21
gun powder must be handled with care,7.5,0,1,1,29
just what the doctor ordered,4.881356,1,0,1,23
a rattle snake is very poisonous,5.890909,1,1,0,25
weeping willows are found near water,7.294118,0,0,1,31
I cannot believe I ate the whole thing,6.305085,1,0,1,30
the biggest hamburger I have ever seen,7.384615,0,0,1,32
gamblers eventually loose their shirts,7.034483,0,0,0,34
exercise is good for the mind,6.12766,0,0,0,24
irregular verbs are the hardest to learn,6.8,1,1,0,32
they might find your comment offensive,7.92,0,0,1,33
tell a lie and your nose will grow,5.0625,0,0,0,27
an enlarged nose suggests you are a liar,6.827586,1,0,1,32
lie detector tests never work,5.357143,1,0,1,24
do not lie in court or else,3.9375,1,1,1,19
most judges are very honest,5.75,0,1,0,22
only an idiot would lie in court,6.117647,0,1,0,25
important news always seems to be late,8.347826,1,1,1,30
please try to be home before midnight,7.294118,1,0,0,30
if you come home late the doors are locked,7.418182,0,0,1,34
dormitory doors are locked at midnight,7.333333,0,1,0,32
staying up all night is a bad idea,6.113208,0,1,1,26
you are a capitalist pig,3.934426,0,0,0,20
motivational seminars make me sick,7.826087,0,1,0,29
questioning the wisdom of the courts,8.086957,0,0,1,31
rejection letters are discouraging,6.763636,1,1,0,29
the first time he tried to swim,6.122449,1,0,0,24
that referendum asked a silly question,6.1875,0,0,0,33
a steep learning curve in riding a unicycle,9.6,1,0,1,35
a good stimulus deserves a good response,9.066667,0,0,0,34
everybody looses in custody battles,6.526316,1,1,1,29
put garbage in an abandoned mine,5.142857,1,1,1,25
employee recruitment takes a lot of effort,6.967742,0,1,0,35
experience is hard to come by,4.430769,1,0,0,23
everyone wants to win the lottery,5.508197,1,1,0,26
the picket line gives me the chills,5.4375,1,0,1,28
