Phrase,Time,INF,IF,F,C
I skimmed through your proposal,7.043478,1,2,0,24
he was wearing a sweatshirt,8.903226,2,1,1,20
no more war no more bloodshed,6.857143,2,0,0,22
toss the ball around,7.034483,1,0,0,16
I will meet you at noon,4.909091,0,0,0,18
I want to hold your hand,7.354839,0,1,0,18
the children are playing,7.411765,2,0,1,19
superman never wore a mask,6.769231,2,1,1,19
I listen to the tape everyday,6.697674,1,2,1,21
he is shouting loudly,4.695652,1,1,0,16
correct your diction immediately,11.225806,0,2,1,27
seasoned golfers love the game,8.432432,2,1,1,23
he cooled off after she left,7.885714,0,0,0,23
my dog sheds his hair,4.857143,0,1,0,16
join us on the patio,6.4,0,0,0,16
these cookies are so amazing,8.228571,1,0,1,23
I can still feel your presence,9.090909,2,1,0,22
the dog will bite you,4.636364,0,1,0,16
a most ridiculous thing,5.581395,1,2,0,17
where did you get that tie,5.478261,1,2,1,18
what a lovely red jacket,7.058824,1,1,0,18
do you like to shop on Sunday,6.731707,1,0,0,22
I spilled coffee on the carpet,8.823529,2,2,1,21
the largest of the five oceans,8.571429,2,2,0,21
shall we play a round of cards,9.290323,0,2,0,22
olympic athletes use drugs,8.625,0,1,1,22
my mother makes good cookies,6.857143,2,0,1,22
do a good deed to someone,5.454545,1,0,1,19
quick there is someone knocking,9.529412,0,2,0,25
flashing red light means stop,7.692308,0,2,0,23
sprawling subdivisions are bad,11.172414,2,2,0,23
where did I leave my glasses,8.625,2,2,0,19
on the way to the cottage,6.315789,0,1,0,19
a lot of chlorine in the water,6.26087,0,2,0,22
do not drink the water,4.695652,1,0,0,17
my car always breaks in the winter,8.195122,2,2,0,24
santa claus got stuck,5.023256,0,0,0,18
public transit is much faster,6.666667,1,1,1,23
zero in on the facts,4.8,0,1,0,15
make up a few more phrases,7.0,2,1,1,18
my fingers are very cold,6.857143,2,0,0,18
rain rain go away,5.6,1,1,0,12
bad for the environment,7.058824,1,2,1,17
universities are too expensive,8.756757,2,2,0,23
the price of gas is high,6.909091,1,0,0,18
the winner of the race,4.909091,1,0,0,17
we drive on parkways,6.580645,0,0,0,17
we park in driveways,5.230769,1,0,0,16
go out for some pizza and beer,9.6,0,1,1,23
effort is what it will take,6.769231,0,2,0,20
where can my little dog be,6.146341,0,2,1,19
if you were not so stupid,7.272727,1,2,1,17
not quite so smart as you think,8.333333,0,1,1,24
do you like to go camping,8.275862,1,0,0,19
this person is a disaster,6.631579,2,1,0,18
the imagination of the nation,6.818182,0,2,1,23
universally understood to be wrong,8.181818,2,3,1,25
listen to five hours of opera,8.727273,1,2,0,21
an occasional taste of chocolate,11.586207,1,2,1,25
victims deserve more redress,8.571429,2,0,0,23
the protesters blocked all traffic,11.25,3,0,1,27
the acceptance speech was boring,10.5,1,2,0,25
work hard to reach the summit,6.697674,2,2,0,20
a little encouragement is needed,9.333333,0,0,1,28
stiff penalty for staying out late,9.157895,0,1,0,28
the pen is mightier than the sword,8.4,1,1,1,26
exceed the maximum speed limit,7.255814,0,0,0,26
in sharp contrast to your words,7.255814,0,1,1,25
this leather jacket is too warm,7.428571,2,2,1,22
consequences of a wrong turn,8.0,1,2,0,21
this mission statement is baloney,8.093023,2,2,1,25
you will loose your voice,5.860465,0,1,1,20
every apple from every tree,6.418605,0,1,1,22
are you sure you want this,6.146341,2,1,0,18
the fourth edition was better,8.333333,0,0,0,25
this system of taxation,5.333333,0,2,0,18
beautiful paintings in the gallery,10.285714,0,1,1,29
a yard is almost as long as a meter,9.818182,0,1,1,26
we missed your birthday,8.275862,2,2,0,16
coalition governments never work,11.6,2,2,1,25
destruction of the rain forest,8.210526,1,1,1,24
I like to play tennis,5.1,1,0,0,16
acutely aware of her good looks,7.428571,0,1,0,25
you want to eat your cake,5.333333,2,0,1,18
machinery is too complicated,7.894737,2,1,1,22
a glance in the right direction,8.0,1,1,0,24
I just cannot figure this out,6.4,2,1,0,21
please follow the guidelines,10.344828,1,1,1,23
an airport is a very busy place,7.692308,2,1,0,22
mystery of the lost lagoon,8.25,2,1,1,19
is there any indication of this,7.428571,1,0,0,25
the chamber makes important decisions,8.608696,3,0,1,30
this phenomenon will never occur,9.081081,0,2,0,26
obligations must be met first,7.142857,2,1,1,22
valid until the end of the year,9.090909,0,2,0,23
file all complaints in writing,8.432432,2,1,1,23
tickets are very expensive,8.363636,1,1,1,21
a picture is worth many words,8.0,0,0,1,24
this camera takes nice photographs,9.0,1,3,1,26
it looks like a shack,5.513514,1,1,0,15
the dog buried the bone,5.428571,1,0,0,18
the daring young man,5.513514,0,1,0,16
this equation is too complicated,8.0,2,0,1,26
express delivery is very fast,8.333333,1,2,0,22
I will put on my glasses,5.302326,1,1,0,17
a touchdown in the last minute,7.317073,0,1,1,24
the treasury department is broke,8.0,2,2,1,24
a good response to the question,10.064516,0,2,1,24
well connected with people,6.418605,0,1,0,22
the bathroom is good for reading,10.451613,0,0,1,27
the generation gap gets wider,10.344828,0,2,1,23
chemical spill took forever,7.783784,0,2,1,22
prepare for the exam in advance,7.609756,1,0,0,25
interesting observation was made,9.405405,1,2,0,26
bank transaction was not registered,9.073171,1,0,0,30
your etiquette needs some work,8.210526,2,2,0,22
we better investigate this,8.903226,1,0,1,22
stability of the nation,5.714286,0,1,1,19
house with new electrical panel,8.526316,1,1,0,25
our silver anniversary is coming,8.195122,0,0,1,28
the presidential suite is very busy,10.588235,3,2,1,25
the punishment should fit the crime,9.0,1,0,0,29
sharp cheese keeps the mind sharp,10.83871,0,1,0,27
the registration period is over,7.043478,2,1,1,24
you have my sympathy,6.375,0,1,0,16
the objective of the exercise,9.677419,2,1,0,22
historic meeting without a result,9.666667,0,2,0,27
very reluctant to enter,6.153846,2,0,0,18
good at addition and subtraction,8.195122,2,2,0,24
six daughters and seven sons,6.545455,2,2,1,20
a thoroughly disgusting thing to say,8.086957,2,0,0,29
sign the withdrawal slip,8.129032,0,2,0,19
relations are very strained,9.6,1,0,1,23
the minimum amount of time,6.139535,1,2,1,19
a very traditional way to dress,8.0,1,1,0,24
the aspirations of a nation,6.9,0,0,1,23
medieval times were very hard,8.571429,2,2,0,21
a security force of eight thousand,8.923077,2,2,0,25
there are winners and losers,6.697674,2,1,0,21
the voters turfed him out,8.4,2,0,1,19
pay off a mortgage for a house,9.931034,2,0,1,22
the collapse of the Roman empire,11.172414,0,1,0,26
did you see that spectacular explosion,10.421053,3,1,1,29
keep receipts for all your expenses,8.571429,0,0,1,30
the assault took six months,7.459459,1,1,1,21
get your priorities in order,7.2,0,1,0,23
traveling requires a lot of fuel,7.902439,0,2,1,25
longer than a football field,7.02439,0,2,0,22
a good joke deserves a good laugh,7.2,0,2,1,25
the union will go on strike,7.764706,0,2,1,20
never mix religion and politics,10.451613,0,2,0,25
interactions between men and women,9.72973,2,0,0,28
where did you get such a silly idea,9.333333,1,0,1,27
it should be sunny tomorrow,6.571429,1,1,1,21
a psychiatrist will help you,9.0,1,1,1,22
you should visit to a doctor,6.731707,1,1,1,21
you must make an appointment,8.0,1,0,0,23
the fax machine is broken,6.631579,2,0,0,19
players must know all the rules,7.609756,1,2,0,23
a dog is the best friend of a man,8.823529,1,2,1,22
would you like to come to my house,7.2,2,1,0,24
February has an extra day,7.875,2,0,0,19
do not feel too bad about it,7.542857,0,0,1,22
this library has many books,6.418605,1,2,1,20
construction makes traveling difficult,10.243902,0,1,0,34
he called seven times,6.75,0,1,0,17
that is a very odd question,7.333333,0,1,1,21
a feeling of complete exasperation,10.909091,3,2,1,25
we must redouble our efforts,6.26087,0,1,0,23
no kissing in the library,7.2,2,2,1,17
that agreement is rife with problems,8.857143,2,0,0,29
vote according to your conscience,8.093023,0,2,0,27
my favourite sport is racketball,8.4,1,2,0,25
sad to hear that news,6.8,1,0,0,16
the gun discharged by accident,8.914286,0,1,1,25
one of the poorest nations,7.764706,2,2,1,18
the algorithm is too complicated,9.333333,2,1,1,25
your presentation was inspiring,7.466667,1,0,1,27
that land is owned by the government,9.0,3,0,0,27
burglars never leave their business card,11.052632,3,1,0,31
the fire blazed all weekend,9.517241,1,0,1,22
if diplomacy does not work,8.516129,2,2,1,18
please keep this confidential,9.454545,2,1,0,23
the rationale behind the decision,9.405405,2,0,1,27
the cat has a pleasant temperament,10.545455,0,1,1,28
our housekeeper does a thorough job,8.571429,1,3,0,26
her majesty visited our country,7.043478,2,0,1,25
handicapped persons need consideration,9.545455,2,3,1,30
these barracks are big enough,7.142857,1,0,1,24
sing the gospel and the blues,7.2,0,0,1,24
he underwent triple bypass surgery,12.0,0,1,0,29
the hopes of a new organization,9.176471,1,1,1,24
peering through a small hole,7.02439,2,1,0,21
rapidly running short on words,8.0,2,1,1,23
it is difficult to concentrate,8.210526,2,0,1,24
give me one spoonful of coffee,9.090909,2,1,1,22
two or three cups of coffee,5.73913,0,2,0,20
just like it says on the can,7.542857,2,1,1,19
companies announce a merger,8.0,2,0,1,22
electric cars need big fuel cells,7.636364,1,1,0,26
the plug does not fit the socket,7.8,0,1,0,25
drugs should be avoided,6.486486,0,1,0,19
the most beautiful sunset,7.764706,1,1,1,20
we dine out on the weekends,7.333333,1,2,0,19
get aboard the ship is leaving,8.333333,2,0,1,23
the water was monitored daily,6.818182,2,2,0,21
he watched in astonishment,8.117647,2,2,0,19
a big scratch on the tabletop,6.26087,2,2,1,20
salesmen must make their monthly quota,9.0,2,0,0,31
saving that child was an heroic effort,9.6,2,1,1,29
granite is the hardest of all rocks,9.157895,2,2,0,25
bring the offenders to justice,8.666667,0,1,0,25
every Saturday he folds the laundry,12.0,0,3,0,27
careless driving results in a fine,8.7,0,0,1,29
microscopes make small things look big,9.0,3,3,0,27
a coupon for a free sample,5.860465,2,2,0,17
fine but only in moderation,8.117647,0,0,0,23
a subject one can really enjoy,8.823529,2,2,0,21
important for political parties,9.882353,0,2,0,26
that sticker needs to be validated,11.6,2,1,0,26
the fire raged for an entire month,11.2,2,2,0,24
one never takes too many precautions,8.086957,3,2,0,26
we have enough witnesses,7.2,0,0,0,21
labour unions know how to organize,8.093023,0,0,0,29
people blow their horn a lot,9.517241,0,2,1,21
a correction had to be published,10.125,1,1,1,25
I like baroque and classical music,8.285714,0,2,0,27
the proprietor was unavailable,10.451613,1,0,0,26
be discreet about your meeting,9.176471,1,2,0,23
meet tomorrow in the lavatory,7.317073,0,1,0,24
suburbs are sprawling up everywhere,11.625,1,1,1,29
shivering is one way to keep warm,10.451613,2,2,1,23
dolphins leap high out of the water,9.405405,2,0,0,27
try to enjoy your maternity leave,8.615385,0,0,1,28
the ventilation system is broken,8.842105,0,1,1,27
dinosaurs have been extinct for ages,8.651163,1,0,0,30
an inefficient way to heat a house,10.181818,2,0,1,26
the bus was very crowded,7.272727,0,0,1,20
an injustice is committed every day,9.0,3,2,1,25
the coronation was very exciting,9.6,0,1,1,27
look in the syllabus for the course,9.405405,1,0,0,28
rectangular objects have four sides,8.454545,0,0,0,31
prescription drugs require a note,9.666667,2,2,0,25
the insulation is not working,10.344828,0,1,0,24
nothing finer than discovering a treasure,10.536585,1,3,1,32
our life expectancy has increased,10.545455,2,2,1,25
the cream rises to the top,5.727273,0,0,0,21
the high waves will swamp us,6.9,0,2,0,21
the treasurer must balance her books,9.3,1,1,0,29
completely sold out of that,8.625,2,0,1,21
the location of the crime,8.129032,0,2,1,19
the chancellor was very boring,8.914286,0,2,0,24
the accident scene is a shrine for fans,10.378378,1,2,0,29
a tumor is OK provided it is benign,8.842105,2,2,1,24
please take a bath this month,9.6,1,0,0,23
rent is paid at the beginning of the month,13.16129,3,2,1,29
for murder you get a long prison sentence,10.736842,1,0,0,33
a much higher risk of getting cancer,11.25,3,0,0,27
quit while you are ahead,5.581395,2,0,0,18
knee bone is connected to the thigh bone,10.421053,3,1,1,29
safe to walk the streets in the evening,8.347826,1,3,1,28
luckily my wallet was found,8.117647,2,0,0,21
one hour is allotted for questions,9.666667,1,0,1,28
so you think you deserve a raise,8.666667,0,2,0,24
they watched the entire movie,6.666667,0,1,0,24
good jobs for those with education,8.487805,1,1,0,27
jumping right out of the water,7.317073,0,2,0,23
the trains are always late,7.135135,1,2,1,19
sit at the front of the bus,7.0,1,1,0,19
do you prefer a window seat,8.516129,2,1,1,19
the food at this restaurant,7.885714,0,0,0,23
Canada has ten provinces,6.3,0,0,1,21
the elevator door appears to be stuck,8.651163,0,3,0,28
raindrops keep falling on my head,10.181818,1,0,0,27
spill coffee on the carpet,6.0,2,2,0,18
an excellent way to communicate,7.534884,2,0,1,25
with each step forward,6.909091,0,0,0,19
faster than a speeding bullet,9.090909,1,0,0,24
wishful thinking is fine,6.631579,2,1,1,18
nothing wrong with his style,6.697674,2,1,0,21
arguing with the boss is futile,6.782609,0,2,1,24
taking the train is usually faster,9.666667,0,0,1,29
what goes up must come down,6.439024,1,1,0,20
be persistent to win a strike,9.290323,1,0,1,23
presidents drive expensive cars,11.586207,1,1,1,26
the stock exchange dipped,7.333333,2,1,0,19
why do you ask silly questions,9.677419,0,1,0,24
that is a very nasty cut,4.956522,1,1,0,17
what to do when the oil runs dry,10.0,1,1,0,23
learn to walk before you run,6.9,1,1,1,21
insurance is important for bad drivers,8.608696,3,2,1,28
traveling to conferences is fun,10.451613,1,0,1,26
do you get nervous when you speak,11.172414,2,1,0,24
pumping helps if the roads are slippery,12.774194,3,1,1,29
parking tickets can be challenged,7.733333,2,2,0,25
apartments are too expensive,7.142857,0,2,1,23
find a nearby parking spot,7.135135,0,1,1,21
gun powder must be handled with care,9.72973,0,0,1,30
just what the doctor ordered,9.0,1,2,1,21
a rattle snake is very poisonous,7.534884,2,2,1,23
weeping willows are found near water,10.054054,1,2,1,28
I cannot believe I ate the whole thing,8.454545,1,1,0,29
the biggest hamburger I have ever seen,11.294118,1,0,1,31
gamblers eventually loose their shirts,11.027027,3,0,1,31
exercise is good for the mind,8.727273,1,0,1,23
irregular verbs are the hardest to learn,8.869565,2,3,1,29
they might find your comment offensive,9.0,2,3,0,28
tell a lie and your nose will grow,7.534884,1,2,1,24
an enlarged nose suggests you are a liar,9.0,2,1,1,30
lie detector tests never work,7.142857,1,1,1,23
do not lie in court or else,6.3,1,0,0,20
most judges are very honest,6.272727,0,1,0,22
only an idiot would lie in court,10.4,2,1,0,23
important news always seems to be late,11.636364,2,2,1,28
please try to be home before midnight,10.054054,2,2,0,27
if you come home late the doors are locked,8.869565,1,2,0,31
dormitory doors are locked at midnight,13.655172,1,3,0,29
staying up all night is a bad idea,7.043478,1,1,0,25
you are a capitalist pig,5.454545,2,0,1,18
motivational seminars make me sick,12.413793,1,3,1,26
questioning the wisdom of the courts,11.625,1,2,0,28
rejection letters are discouraging,8.651163,3,3,1,25
the first time he tried to swim,8.823529,2,2,1,21
that referendum asked a silly question,9.209302,2,3,1,28
a steep learning curve in riding a unicycle,9.818182,0,1,0,35
a good stimulus deserves a good response,9.95122,3,3,1,28
everybody looses in custody battles,9.073171,2,3,0,26
put garbage in an abandoned mine,8.307692,0,0,1,27
employee recruitment takes a lot of effort,10.8,2,3,0,31
experience is hard to come by,8.0,2,0,1,22
everyone wants to win the lottery,9.333333,2,2,0,24
the picket line gives me the chills,7.909091,2,0,1,27
